"id","bucket","measure","avg","min","max"
"bst2000-201383","2022-07-25 11:40:00","master_shaft_drive_heat","53.00","51","57"
"bst2000-201383","2022-07-25 11:40:00","master_shaft_motor_heat","68.40","66","70"
"bst2000-201383","2022-07-25 11:40:00","pusher_left_motor_heat","36.60","36","37"
"bst2000-201383","2022-07-25 11:40:00","pusher_right_motor_heat","36.00","35","37"
"bst2000-201383","2022-07-25 11:40:00","slave_shaft_drive_heat","53.20","53","54"
"bst2000-201383","2022-07-25 11:40:00","slave_shaft_motor_heat","69.00","68","70"
"bst2000-201383","2022-07-25 11:30:00","master_shaft_drive_heat","56.20","55","57"
"bst2000-201383","2022-07-25 11:30:00","master_shaft_motor_heat","69.80","69","70"
"bst2000-201383","2022-07-25 11:30:00","pusher_left_motor_heat","41.80","38","45"
"bst2000-201383","2022-07-25 11:30:00","pusher_right_motor_heat","39.40","37","42"
"bst2000-201383","2022-07-25 11:30:00","slave_shaft_drive_heat","52.60","51","58"
"bst2000-201383","2022-07-25 11:30:00","slave_shaft_motor_heat","67.20","67","68"
"bst2000-201383","2022-07-25 11:20:00","master_shaft_drive_heat","53.67","51","57"
"bst2000-201383","2022-07-25 11:20:00","master_shaft_motor_heat","66.33","65","67"
"bst2000-201383","2022-07-25 11:20:00","pusher_left_motor_heat","40.67","38","43"
"bst2000-201383","2022-07-25 11:20:00","pusher_right_motor_heat","40.83","40","41"
"bst2000-201383","2022-07-25 11:20:00","slave_shaft_drive_heat","54.83","53","56"
"bst2000-201383","2022-07-25 11:20:00","slave_shaft_motor_heat","67.17","65","71"
"bst2000-201383","2022-07-25 11:10:00","master_shaft_drive_heat","52.80","51","55"
"bst2000-201383","2022-07-25 11:10:00","master_shaft_motor_heat","63.20","62","64"
"bst2000-201383","2022-07-25 11:10:00","pusher_left_motor_heat","45.20","44","46"
"bst2000-201383","2022-07-25 11:10:00","pusher_right_motor_heat","41.00","41","41"
"bst2000-201383","2022-07-25 11:10:00","slave_shaft_drive_heat","53.60","51","57"
"bst2000-201383","2022-07-25 11:10:00","slave_shaft_motor_heat","69.40","69","70"
"bst2000-201383","2022-07-25 11:00:00","master_shaft_drive_heat","55.00","53","56"
"bst2000-201383","2022-07-25 11:00:00","master_shaft_motor_heat","63.40","62","67"
"bst2000-201383","2022-07-25 11:00:00","pusher_left_motor_heat","38.60","36","43"
"bst2000-201383","2022-07-25 11:00:00","pusher_right_motor_heat","40.80","40","41"
"bst2000-201383","2022-07-25 11:00:00","slave_shaft_drive_heat","54.00","52","56"
"bst2000-201383","2022-07-25 11:00:00","slave_shaft_motor_heat","67.20","66","68"
"bst2000-201383","2022-07-25 10:50:00","master_shaft_drive_heat","55.00","52","57"
"bst2000-201383","2022-07-25 10:50:00","master_shaft_motor_heat","70.33","69","72"
"bst2000-201383","2022-07-25 10:50:00","pusher_left_motor_heat","37.67","37","39"
"bst2000-201383","2022-07-25 10:50:00","pusher_right_motor_heat","40.17","39","41"
"bst2000-201383","2022-07-25 10:50:00","slave_shaft_drive_heat","55.50","52","57"
"bst2000-201383","2022-07-25 10:50:00","slave_shaft_motor_heat","68.83","67","71"
"bst2000-201383","2022-07-25 10:40:00","master_shaft_drive_heat","52.80","51","55"
"bst2000-201383","2022-07-25 10:40:00","master_shaft_motor_heat","67.40","66","69"
"bst2000-201383","2022-07-25 10:40:00","pusher_left_motor_heat","44.60","40","47"
"bst2000-201383","2022-07-25 10:40:00","pusher_right_motor_heat","41.00","41","41"
"bst2000-201383","2022-07-25 10:40:00","slave_shaft_drive_heat","54.20","54","55"
"bst2000-201383","2022-07-25 10:40:00","slave_shaft_motor_heat","68.60","68","70"
"bst2000-201383","2022-07-25 10:30:00","master_shaft_drive_heat","54.20","51","58"
"bst2000-201383","2022-07-25 10:30:00","master_shaft_motor_heat","65.60","65","66"
"bst2000-201383","2022-07-25 10:30:00","pusher_left_motor_heat","45.60","45","46"
"bst2000-201383","2022-07-25 10:30:00","pusher_right_motor_heat","41.00","41","41"
"bst2000-201383","2022-07-25 10:30:00","slave_shaft_drive_heat","52.00","50","53"
"bst2000-201383","2022-07-25 10:30:00","slave_shaft_motor_heat","67.00","66","68"
"bst2000-201383","2022-07-25 10:20:00","master_shaft_drive_heat","53.67","52","57"
"bst2000-201383","2022-07-25 10:20:00","master_shaft_motor_heat","68.50","65","71"
"bst2000-201383","2022-07-25 10:20:00","pusher_left_motor_heat","40.00","35","44"
"bst2000-201383","2022-07-25 10:20:00","pusher_right_motor_heat","40.83","40","41"
"bst2000-201383","2022-07-25 10:20:00","slave_shaft_drive_heat","55.00","53","56"
"bst2000-201383","2022-07-25 10:20:00","slave_shaft_motor_heat","65.00","64","66"
"bst2000-201383","2022-07-25 10:10:00","master_shaft_drive_heat","53.80","52","56"
"bst2000-201383","2022-07-25 10:10:00","master_shaft_motor_heat","67.80","66","69"
"bst2000-201383","2022-07-25 10:10:00","pusher_left_motor_heat","35.80","34","37"
"bst2000-201383","2022-07-25 10:10:00","pusher_right_motor_heat","40.40","40","41"
"bst2000-201383","2022-07-25 10:10:00","slave_shaft_drive_heat","53.20","51","57"
"bst2000-201383","2022-07-25 10:10:00","slave_shaft_motor_heat","69.80","67","71"
"bst2000-201383","2022-07-25 10:00:00","master_shaft_drive_heat","54.60","52","57"
"bst2000-201383","2022-07-25 10:00:00","master_shaft_motor_heat","65.20","65","66"
"bst2000-201383","2022-07-25 10:00:00","pusher_left_motor_heat","35.20","34","36"
"bst2000-201383","2022-07-25 10:00:00","pusher_right_motor_heat","40.00","40","40"
"bst2000-201383","2022-07-25 10:00:00","slave_shaft_drive_heat","55.20","53","57"
"bst2000-201383","2022-07-25 10:00:00","slave_shaft_motor_heat","68.40","67","70"
"bst2000-201383","2022-07-25 09:50:00","master_shaft_drive_heat","53.67","51","57"
"bst2000-201383","2022-07-25 09:50:00","master_shaft_motor_heat","69.00","66","71"
"bst2000-201383","2022-07-25 09:50:00","pusher_left_motor_heat","34.67","34","36"
"bst2000-201383","2022-07-25 09:50:00","pusher_right_motor_heat","40.17","40","41"
"bst2000-201383","2022-07-25 09:50:00","slave_shaft_drive_heat","53.83","51","56"
"bst2000-201383","2022-07-25 09:50:00","slave_shaft_motor_heat","66.17","65","67"
"bst2000-201383","2022-07-25 09:40:00","master_shaft_drive_heat","54.40","52","57"
"bst2000-201383","2022-07-25 09:40:00","master_shaft_motor_heat","67.60","66","69"
"bst2000-201383","2022-07-25 09:40:00","pusher_left_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-25 09:40:00","pusher_right_motor_heat","40.40","40","41"
"bst2000-201383","2022-07-25 09:40:00","slave_shaft_drive_heat","53.40","51","55"
"bst2000-201383","2022-07-25 09:40:00","slave_shaft_motor_heat","69.40","68","70"
"bst2000-201383","2022-07-25 09:30:00","master_shaft_drive_heat","54.00","52","56"
"bst2000-201383","2022-07-25 09:30:00","master_shaft_motor_heat","66.20","65","68"
"bst2000-201383","2022-07-25 09:30:00","pusher_left_motor_heat","34.60","34","36"
"bst2000-201383","2022-07-25 09:30:00","pusher_right_motor_heat","40.00","39","41"
"bst2000-201383","2022-07-25 09:30:00","slave_shaft_drive_heat","55.60","51","58"
"bst2000-201383","2022-07-25 09:30:00","slave_shaft_motor_heat","67.40","66","69"
"bst2000-201383","2022-07-25 09:20:00","master_shaft_drive_heat","55.17","51","58"
"bst2000-201383","2022-07-25 09:20:00","master_shaft_motor_heat","70.00","69","71"
"bst2000-201383","2022-07-25 09:20:00","pusher_left_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-25 09:20:00","pusher_right_motor_heat","40.00","40","40"
"bst2000-201383","2022-07-25 09:20:00","slave_shaft_drive_heat","56.00","56","56"
"bst2000-201383","2022-07-25 09:20:00","slave_shaft_motor_heat","68.67","66","70"
"bst2000-201383","2022-07-25 09:10:00","master_shaft_drive_heat","56.40","56","57"
"bst2000-201383","2022-07-25 09:10:00","master_shaft_motor_heat","69.40","69","70"
"bst2000-201383","2022-07-25 09:10:00","pusher_left_motor_heat","34.00","34","34"
"bst2000-201383","2022-07-25 09:10:00","pusher_right_motor_heat","39.80","39","40"
"bst2000-201383","2022-07-25 09:10:00","slave_shaft_drive_heat","55.60","55","56"
"bst2000-201383","2022-07-25 09:10:00","slave_shaft_motor_heat","69.40","69","70"
"bst2000-201383","2022-07-25 09:00:00","master_shaft_drive_heat","55.60","55","56"
"bst2000-201383","2022-07-25 09:00:00","master_shaft_motor_heat","70.00","70","70"
"bst2000-201383","2022-07-25 09:00:00","pusher_left_motor_heat","33.80","33","34"
"bst2000-201383","2022-07-25 09:00:00","pusher_right_motor_heat","39.40","39","40"
"bst2000-201383","2022-07-25 09:00:00","slave_shaft_drive_heat","55.00","55","55"
"bst2000-201383","2022-07-25 09:00:00","slave_shaft_motor_heat","67.60","67","68"
"bst2000-201383","2022-07-25 08:50:00","master_shaft_drive_heat","53.17","51","57"
"bst2000-201383","2022-07-25 08:50:00","master_shaft_motor_heat","68.83","68","70"
"bst2000-201383","2022-07-25 08:50:00","pusher_left_motor_heat","33.17","33","34"
"bst2000-201383","2022-07-25 08:50:00","pusher_right_motor_heat","39.33","39","40"
"bst2000-201383","2022-07-25 08:50:00","slave_shaft_drive_heat","52.83","51","55"
"bst2000-201383","2022-07-25 08:50:00","slave_shaft_motor_heat","68.17","67","70"
"bst2000-201383","2022-07-25 08:40:00","master_shaft_drive_heat","55.80","55","57"
"bst2000-201383","2022-07-25 08:40:00","master_shaft_motor_heat","66.40","66","67"
"bst2000-201383","2022-07-25 08:40:00","pusher_left_motor_heat","33.00","33","33"
"bst2000-201383","2022-07-25 08:40:00","pusher_right_motor_heat","39.00","39","39"
"bst2000-201383","2022-07-25 08:40:00","slave_shaft_drive_heat","55.60","51","57"
"bst2000-201383","2022-07-25 08:40:00","slave_shaft_motor_heat","69.40","69","70"
"bst2000-201383","2022-07-25 08:30:00","master_shaft_drive_heat","54.00","53","55"
"bst2000-201383","2022-07-25 08:30:00","master_shaft_motor_heat","64.80","64","65"
"bst2000-201383","2022-07-25 08:30:00","pusher_left_motor_heat","33.00","33","33"
"bst2000-201383","2022-07-25 08:30:00","pusher_right_motor_heat","39.00","39","39"
"bst2000-201383","2022-07-25 08:30:00","slave_shaft_drive_heat","57.00","57","57"
"bst2000-201383","2022-07-25 08:30:00","slave_shaft_motor_heat","67.60","67","68"
"bst2000-201383","2022-07-25 08:20:00","master_shaft_drive_heat","51.71","51","53"
"bst2000-201383","2022-07-25 08:20:00","master_shaft_motor_heat","63.00","62","64"
"bst2000-201383","2022-07-25 08:20:00","pusher_left_motor_heat","33.14","33","34"
"bst2000-201383","2022-07-25 08:20:00","pusher_right_motor_heat","39.00","39","39"
"bst2000-201383","2022-07-25 08:20:00","slave_shaft_drive_heat","57.00","57","57"
"bst2000-201383","2022-07-25 08:20:00","slave_shaft_motor_heat","65.71","65","67"
"bst2000-201383","2022-07-25 08:10:00","master_shaft_drive_heat","55.80","54","57"
"bst2000-201383","2022-07-25 08:10:00","master_shaft_motor_heat","61.40","60","62"
"bst2000-201383","2022-07-25 08:10:00","pusher_left_motor_heat","33.60","33","34"
"bst2000-201383","2022-07-25 08:10:00","pusher_right_motor_heat","39.00","39","39"
"bst2000-201383","2022-07-25 08:10:00","slave_shaft_drive_heat","56.00","55","57"
"bst2000-201383","2022-07-25 08:10:00","slave_shaft_motor_heat","64.20","63","65"
"bst2000-201383","2022-07-25 08:00:00","master_shaft_drive_heat","52.20","51","54"
"bst2000-201383","2022-07-25 08:00:00","master_shaft_motor_heat","58.00","57","59"
"bst2000-201383","2022-07-25 08:00:00","pusher_left_motor_heat","33.60","33","34"
"bst2000-201383","2022-07-25 08:00:00","pusher_right_motor_heat","37.40","37","38"
"bst2000-201383","2022-07-25 08:00:00","slave_shaft_drive_heat","52.20","51","54"
"bst2000-201383","2022-07-25 08:00:00","slave_shaft_motor_heat","61.40","61","62"
"bst2000-201383","2022-07-25 07:50:00","master_shaft_drive_heat","51.50","51","52"
"bst2000-201383","2022-07-25 07:50:00","master_shaft_motor_heat","57.33","57","59"
"bst2000-201383","2022-07-25 07:50:00","pusher_left_motor_heat","33.00","33","33"
"bst2000-201383","2022-07-25 07:50:00","pusher_right_motor_heat","38.33","38","39"
"bst2000-201383","2022-07-25 07:50:00","slave_shaft_drive_heat","51.83","51","53"
"bst2000-201383","2022-07-25 07:50:00","slave_shaft_motor_heat","61.17","61","62"
"bst2000-201383","2022-07-25 07:40:00","master_shaft_drive_heat","52.20","50","56"
"bst2000-201383","2022-07-25 07:40:00","master_shaft_motor_heat","66.60","61","76"
"bst2000-201383","2022-07-25 07:40:00","pusher_left_motor_heat","33.20","33","34"
"bst2000-201383","2022-07-25 07:40:00","pusher_right_motor_heat","38.00","38","38"
"bst2000-201383","2022-07-25 07:40:00","slave_shaft_drive_heat","52.00","50","55"
"bst2000-201383","2022-07-25 07:40:00","slave_shaft_motor_heat","70.60","64","81"
"bst2000-201383","2022-07-25 07:30:00","master_shaft_drive_heat","53.40","53","54"
"bst2000-201383","2022-07-25 07:30:00","master_shaft_motor_heat","60.20","60","61"
"bst2000-201383","2022-07-25 07:30:00","pusher_left_motor_heat","35.40","34","38"
"bst2000-201383","2022-07-25 07:30:00","pusher_right_motor_heat","38.20","38","39"
"bst2000-201383","2022-07-25 07:30:00","slave_shaft_drive_heat","53.80","53","55"
"bst2000-201383","2022-07-25 07:30:00","slave_shaft_motor_heat","64.00","64","64"
"bst2000-201383","2022-07-25 07:20:00","master_shaft_drive_heat","54.00","52","57"
"bst2000-201383","2022-07-25 07:20:00","master_shaft_motor_heat","58.50","57","60"
"bst2000-201383","2022-07-25 07:20:00","pusher_left_motor_heat","40.00","39","41"
"bst2000-201383","2022-07-25 07:20:00","pusher_right_motor_heat","39.00","39","39"
"bst2000-201383","2022-07-25 07:20:00","slave_shaft_drive_heat","54.33","52","57"
"bst2000-201383","2022-07-25 07:20:00","slave_shaft_motor_heat","61.83","60","64"
"bst2000-201383","2022-07-25 07:10:00","master_shaft_drive_heat","50.80","49","53"
"bst2000-201383","2022-07-25 07:10:00","master_shaft_motor_heat","54.60","53","56"
"bst2000-201383","2022-07-25 07:10:00","pusher_left_motor_heat","35.80","33","38"
"bst2000-201383","2022-07-25 07:10:00","pusher_right_motor_heat","37.20","36","38"
"bst2000-201383","2022-07-25 07:10:00","slave_shaft_drive_heat","51.20","50","53"
"bst2000-201383","2022-07-25 07:10:00","slave_shaft_motor_heat","58.20","57","59"
"bst2000-201383","2022-07-25 07:00:00","master_shaft_drive_heat","45.40","42","48"
"bst2000-201383","2022-07-25 07:00:00","master_shaft_motor_heat","52.00","51","53"
"bst2000-201383","2022-07-25 07:00:00","pusher_left_motor_heat","32.80","32","34"
"bst2000-201383","2022-07-25 07:00:00","pusher_right_motor_heat","36.00","35","37"
"bst2000-201383","2022-07-25 07:00:00","slave_shaft_drive_heat","46.40","44","49"
"bst2000-201383","2022-07-25 07:00:00","slave_shaft_motor_heat","55.80","55","57"
"bst2000-201383","2022-07-25 06:50:00","master_shaft_drive_heat","38.67","38","40"
"bst2000-201383","2022-07-25 06:50:00","master_shaft_motor_heat","49.00","49","49"
"bst2000-201383","2022-07-25 06:50:00","pusher_left_motor_heat","31.17","31","32"
"bst2000-201383","2022-07-25 06:50:00","pusher_right_motor_heat","31.50","31","33"
"bst2000-201383","2022-07-25 06:50:00","slave_shaft_drive_heat","40.00","39","41"
"bst2000-201383","2022-07-25 06:50:00","slave_shaft_motor_heat","52.67","52","53"
"bst2000-201383","2022-07-25 06:40:00","master_shaft_drive_heat","39.60","39","40"
"bst2000-201383","2022-07-25 06:40:00","master_shaft_motor_heat","50.40","50","51"
"bst2000-201383","2022-07-25 06:40:00","pusher_left_motor_heat","31.00","31","31"
"bst2000-201383","2022-07-25 06:40:00","pusher_right_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-25 06:40:00","slave_shaft_drive_heat","40.60","40","41"
"bst2000-201383","2022-07-25 06:40:00","slave_shaft_motor_heat","53.60","53","54"
"bst2000-201383","2022-07-25 06:30:00","master_shaft_drive_heat","41.20","40","42"
"bst2000-201383","2022-07-25 06:30:00","master_shaft_motor_heat","51.60","51","52"
"bst2000-201383","2022-07-25 06:30:00","pusher_left_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-25 06:30:00","pusher_right_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-25 06:30:00","slave_shaft_drive_heat","42.40","42","43"
"bst2000-201383","2022-07-25 06:30:00","slave_shaft_motor_heat","55.40","55","56"
"bst2000-201383","2022-07-25 06:20:00","master_shaft_drive_heat","44.17","43","46"
"bst2000-201383","2022-07-25 06:20:00","master_shaft_motor_heat","53.67","53","55"
"bst2000-201383","2022-07-25 06:20:00","pusher_left_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-25 06:20:00","pusher_right_motor_heat","32.17","32","33"
"bst2000-201383","2022-07-25 06:20:00","slave_shaft_drive_heat","44.83","44","46"
"bst2000-201383","2022-07-25 06:20:00","slave_shaft_motor_heat","57.17","56","58"
"bst2000-201383","2022-07-25 06:10:00","master_shaft_drive_heat","47.80","46","50"
"bst2000-201383","2022-07-25 06:10:00","master_shaft_motor_heat","55.80","55","57"
"bst2000-201383","2022-07-25 06:10:00","pusher_left_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-25 06:10:00","pusher_right_motor_heat","33.20","33","34"
"bst2000-201383","2022-07-25 06:10:00","slave_shaft_drive_heat","48.20","47","50"
"bst2000-201383","2022-07-25 06:10:00","slave_shaft_motor_heat","59.40","59","60"
"bst2000-201383","2022-07-25 06:00:00","master_shaft_drive_heat","52.83","50","55"
"bst2000-201383","2022-07-25 06:00:00","master_shaft_motor_heat","57.67","57","58"
"bst2000-201383","2022-07-25 06:00:00","pusher_left_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-25 06:00:00","pusher_right_motor_heat","36.00","34","38"
"bst2000-201383","2022-07-25 06:00:00","slave_shaft_drive_heat","52.83","50","55"
"bst2000-201383","2022-07-25 06:00:00","slave_shaft_motor_heat","61.83","61","63"
"bst2000-201383","2022-07-25 05:50:00","master_shaft_drive_heat","54.00","53","55"
"bst2000-201383","2022-07-25 05:50:00","master_shaft_motor_heat","57.40","57","58"
"bst2000-201383","2022-07-25 05:50:00","pusher_left_motor_heat","33.00","32","34"
"bst2000-201383","2022-07-25 05:50:00","pusher_right_motor_heat","38.00","38","38"
"bst2000-201383","2022-07-25 05:50:00","slave_shaft_drive_heat","53.80","53","55"
"bst2000-201383","2022-07-25 05:50:00","slave_shaft_motor_heat","61.40","61","62"
"bst2000-201383","2022-07-25 05:40:00","master_shaft_drive_heat","53.40","52","57"
"bst2000-201383","2022-07-25 05:40:00","master_shaft_motor_heat","58.00","56","59"
"bst2000-201383","2022-07-25 05:40:00","pusher_left_motor_heat","36.00","34","37"
"bst2000-201383","2022-07-25 05:40:00","pusher_right_motor_heat","39.40","39","40"
"bst2000-201383","2022-07-25 05:40:00","slave_shaft_drive_heat","53.40","52","56"
"bst2000-201383","2022-07-25 05:40:00","slave_shaft_motor_heat","61.20","60","62"
